0.7926 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.9561 	EXP 	Created left_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_feedback', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9590 	EXP 	Created right_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_feedback', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9599 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='iti', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9606 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.9662 	EXP 	Created instr_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.9722 	EXP 	Created ready_exp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ready_exp', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.9726 	EXP 	Created BlockInstr_disp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='BlockInstr_disp', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.9737 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='iti', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9770 	EXP 	Created left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9798 	EXP 	Created right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9826 	EXP 	Created left_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='left_feedback', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9856 	EXP 	Created right_feedback = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='right_feedback', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), size=array([0.4, 0.4]), texRes=128, units='height', win=Window(...))
7.9881 	EXP 	Created iti = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='iti', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.9885 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.9969 	EXP 	Created end_heading = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1,  1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='end_heading', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Experiment complete!', units='height', win=Window(...), wrapWidth=1)
7.9974 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.0050 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='Press SPACE to exit.', units='height', win=Window(...), wrapWidth=1)
8.0222 	EXP 	intro_text: autoDraw = True
13.9732 	DATA 	Keypress: space
13.9796 	EXP 	intro_text: autoDraw = False
13.9796 	EXP 	instr_1: autoDraw = True
19.3932 	DATA 	Keypress: space
19.4060 	EXP 	instr_1: autoDraw = False
19.4060 	EXP 	instr_2: autoDraw = True
22.1608 	DATA 	Keypress: space
22.1727 	EXP 	instr_2: autoDraw = False
22.1727 	EXP 	instr_3: autoDraw = True
23.0605 	DATA 	Keypress: space
23.0728 	EXP 	instr_3: autoDraw = False
23.0728 	EXP 	read_prac: autoDraw = True
23.8125 	EXP 	Imported orders/prac_stim-order.csv as conditions, 16 conditions, 21 params
23.8134 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
23.8139 	EXP 	New trial (rep=0, index=0): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 0), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 1), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 2), ('stim_right', 1), ('stim_left_name', 'stimuli/slotB_up.jpg'), ('stim_right_name', 'stimuli/slotA_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotB_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotA_down.jpg'), ('optimal_stim', 'stimuli/slotA_up.jpg'), ('optimal_choice', 'right')])
23.8223 	DATA 	Keypress: space
23.8257 	EXP 	read_prac: autoDraw = False
23.8257 	EXP 	BlockInstr_disp: height = 0.08
23.8257 	EXP 	BlockInstr_disp: height = 0.08
23.8257 	EXP 	BlockInstr_disp: height = 0.08
23.8257 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
23.8257 	EXP 	BlockInstr_disp: autoDraw = True
27.9920 	DATA 	Keypress: space
28.8319 	EXP 	BlockInstr_disp: autoDraw = False
28.8319 	EXP 	iti: autoDraw = True
29.3655 	EXP 	iti: autoDraw = False
29.3655 	EXP 	left: image = 'stimuli/slotB_up.jpg'
29.3655 	EXP 	right: image = 'stimuli/slotA_up.jpg'
29.3655 	EXP 	left: autoDraw = True
29.3655 	EXP 	right: autoDraw = True
30.1052 	DATA 	Keypress: right
30.1089 	EXP 	left: autoDraw = False
30.1089 	EXP 	right: autoDraw = False
30.1089 	EXP 	left_feedback: image = 'stimuli/slotB_up.jpg'
30.1089 	EXP 	right_feedback: image = 'stimuli/slotA_down.jpg'
30.1089 	EXP 	left_feedback: autoDraw = True
30.1089 	EXP 	right_feedback: autoDraw = True
30.6065 	EXP 	left_feedback: autoDraw = False
30.6065 	EXP 	right_feedback: autoDraw = False
30.6065 	EXP 	iti: autoDraw = True
31.1074 	EXP 	iti: autoDraw = False
31.1074 	EXP 	feedback_text: height = 0.1
31.1074 	EXP 	feedback_text: height = 0.1
31.1074 	EXP 	feedback_text: height = 0.1
31.1074 	EXP 	feedback_text: text = 'YOU\n\n+100 points'
31.1074 	EXP 	feedback_text: autoDraw = True
32.5914 	EXP 	New trial (rep=0, index=1): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 1), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 1), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 0), ('position_changed', 0), ('stim_left', 1), ('stim_right', 2), ('stim_left_name', 'stimuli/slotA_up.jpg'), ('stim_right_name', 'stimuli/slotB_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotA_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotB_down.jpg'), ('optimal_stim', 'stimuli/slotA_up.jpg'), ('optimal_choice', 'left')])
32.6062 	EXP 	feedback_text: autoDraw = False
32.6062 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
32.6062 	EXP 	BlockInstr_disp: autoDraw = True
32.6062 	EXP 	BlockInstr_disp: autoDraw = False
32.6062 	EXP 	iti: autoDraw = True
33.1133 	EXP 	iti: autoDraw = False
33.1133 	EXP 	iti: autoDraw = False
33.1133 	EXP 	left: image = 'stimuli/slotA_up.jpg'
33.1133 	EXP 	right: image = 'stimuli/slotB_up.jpg'
33.1133 	EXP 	left: autoDraw = True
33.1133 	EXP 	right: autoDraw = True
33.9954 	DATA 	Keypress: left
33.9988 	EXP 	left: autoDraw = False
33.9988 	EXP 	right: autoDraw = False
33.9988 	EXP 	left_feedback: image = 'stimuli/slotA_down.jpg'
33.9988 	EXP 	right_feedback: image = 'stimuli/slotB_up.jpg'
33.9988 	EXP 	left_feedback: autoDraw = True
33.9988 	EXP 	right_feedback: autoDraw = True
34.5080 	EXP 	left_feedback: autoDraw = False
34.5080 	EXP 	right_feedback: autoDraw = False
34.5080 	EXP 	iti: autoDraw = True
35.0077 	EXP 	iti: autoDraw = False
35.0077 	EXP 	feedback_text: text = 'YOU\n\n+100 points'
35.0077 	EXP 	feedback_text: autoDraw = True
36.4907 	EXP 	New trial (rep=0, index=2): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 2), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 0), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 1), ('position_changed', 1), ('stim_left', 2), ('stim_right', 1), ('stim_left_name', 'stimuli/slotB_up.jpg'), ('stim_right_name', 'stimuli/slotA_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotB_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotA_down.jpg'), ('optimal_stim', 'stimuli/slotB_up.jpg'), ('optimal_choice', 'left')])
36.5083 	EXP 	feedback_text: autoDraw = False
36.5083 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
36.5083 	EXP 	BlockInstr_disp: autoDraw = True
36.5083 	EXP 	BlockInstr_disp: autoDraw = False
36.5083 	EXP 	iti: autoDraw = True
37.0255 	EXP 	iti: autoDraw = False
37.0255 	EXP 	left: image = 'stimuli/slotB_up.jpg'
37.0255 	EXP 	right: image = 'stimuli/slotA_up.jpg'
37.0255 	EXP 	left: autoDraw = True
37.0255 	EXP 	right: autoDraw = True
37.7593 	DATA 	Keypress: left
37.7627 	EXP 	left: autoDraw = False
37.7627 	EXP 	right: autoDraw = False
37.7627 	EXP 	left_feedback: image = 'stimuli/slotB_down.jpg'
37.7627 	EXP 	right_feedback: image = 'stimuli/slotA_up.jpg'
37.7627 	EXP 	left_feedback: autoDraw = True
37.7627 	EXP 	right_feedback: autoDraw = True
38.2731 	EXP 	left_feedback: autoDraw = False
38.2731 	EXP 	right_feedback: autoDraw = False
38.2731 	EXP 	iti: autoDraw = True
38.7742 	EXP 	iti: autoDraw = False
38.7742 	EXP 	feedback_text: text = 'YOU\n\n+100 points'
38.7742 	EXP 	feedback_text: autoDraw = True
40.2571 	EXP 	New trial (rep=0, index=3): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 3), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 1), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 2), ('stim_right', 1), ('stim_left_name', 'stimuli/slotB_up.jpg'), ('stim_right_name', 'stimuli/slotA_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotB_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotA_down.jpg'), ('optimal_stim', 'stimuli/slotA_up.jpg'), ('optimal_choice', 'right')])
40.2741 	EXP 	feedback_text: autoDraw = False
40.2741 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
40.2741 	EXP 	BlockInstr_disp: autoDraw = True
40.2741 	EXP 	BlockInstr_disp: autoDraw = False
40.2741 	EXP 	iti: autoDraw = True
40.7762 	EXP 	iti: autoDraw = False
40.7762 	EXP 	iti: autoDraw = False
40.7762 	EXP 	left: image = 'stimuli/slotB_up.jpg'
40.7762 	EXP 	right: image = 'stimuli/slotA_up.jpg'
40.7762 	EXP 	left: autoDraw = True
40.7762 	EXP 	right: autoDraw = True
41.5399 	DATA 	Keypress: left
41.5435 	EXP 	left: autoDraw = False
41.5435 	EXP 	right: autoDraw = False
41.5435 	EXP 	left_feedback: image = 'stimuli/slotB_down.jpg'
41.5435 	EXP 	right_feedback: image = 'stimuli/slotA_up.jpg'
41.5435 	EXP 	left_feedback: autoDraw = True
41.5435 	EXP 	right_feedback: autoDraw = True
42.0399 	EXP 	left_feedback: autoDraw = False
42.0399 	EXP 	right_feedback: autoDraw = False
42.0399 	EXP 	iti: autoDraw = True
42.5407 	EXP 	iti: autoDraw = False
42.5407 	EXP 	iti: autoDraw = False
42.5407 	EXP 	feedback_text: height = 0.1
42.5407 	EXP 	feedback_text: height = 0.1
42.5407 	EXP 	feedback_text: height = 0.1
42.5407 	EXP 	feedback_text: text = 'YOU\n\n0 points'
42.5407 	EXP 	feedback_text: autoDraw = True
44.0244 	EXP 	New trial (rep=0, index=4): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 4), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 1), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 2), ('stim_right', 1), ('stim_left_name', 'stimuli/slotB_up.jpg'), ('stim_right_name', 'stimuli/slotA_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotB_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotA_down.jpg'), ('optimal_stim', 'stimuli/slotA_up.jpg'), ('optimal_choice', 'right')])
44.0405 	EXP 	feedback_text: autoDraw = False
44.0405 	EXP 	feedback_text: autoDraw = False
44.0405 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
44.0405 	EXP 	BlockInstr_disp: autoDraw = True
44.0405 	EXP 	BlockInstr_disp: autoDraw = False
44.0405 	EXP 	iti: autoDraw = True
44.5442 	EXP 	iti: autoDraw = False
44.5442 	EXP 	iti: autoDraw = False
44.5442 	EXP 	left: image = 'stimuli/slotB_up.jpg'
44.5442 	EXP 	right: image = 'stimuli/slotA_up.jpg'
44.5442 	EXP 	left: autoDraw = True
44.5442 	EXP 	right: autoDraw = True
45.5081 	DATA 	Keypress: left
45.5115 	EXP 	left: autoDraw = False
45.5115 	EXP 	right: autoDraw = False
45.5115 	EXP 	left_feedback: image = 'stimuli/slotB_down.jpg'
45.5115 	EXP 	right_feedback: image = 'stimuli/slotA_up.jpg'
45.5115 	EXP 	left_feedback: autoDraw = True
45.5115 	EXP 	right_feedback: autoDraw = True
46.0245 	EXP 	left_feedback: autoDraw = False
46.0245 	EXP 	right_feedback: autoDraw = False
46.0245 	EXP 	iti: autoDraw = True
46.5250 	EXP 	iti: autoDraw = False
46.5250 	EXP 	feedback_text: text = 'YOU\n\n0 points'
46.5250 	EXP 	feedback_text: autoDraw = True
48.0073 	EXP 	New trial (rep=0, index=5): OrderedDict([('subject', 14), ('type', 0), ('condition', 'self'), ('goal', 'win'), ('block', 'practice'), ('block_num', 1), ('block_instr_text', 'Play to WIN points'), ('trial_num', 5), ('stim_0', 'stimuli/slotA_up.jpg'), ('stim_0_value', 1), ('stim_1', 'stimuli/slotB_up.jpg'), ('stim_1_value', 0), ('position_changed', 1), ('stim_left', 2), ('stim_right', 1), ('stim_left_name', 'stimuli/slotB_up.jpg'), ('stim_right_name', 'stimuli/slotA_up.jpg'), ('stim_left_name_feedback', 'stimuli/slotB_down.jpg'), ('stim_right_name_feedback', 'stimuli/slotA_down.jpg'), ('optimal_stim', 'stimuli/slotA_up.jpg'), ('optimal_choice', 'right')])
48.0248 	EXP 	feedback_text: autoDraw = False
48.0248 	EXP 	BlockInstr_disp: text = 'Play to WIN points'
48.0248 	EXP 	BlockInstr_disp: autoDraw = True
48.0248 	EXP 	BlockInstr_disp: autoDraw = False
48.0248 	EXP 	iti: autoDraw = True
