subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice,n,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,order
3,0,self,win,self_win,1,Play to WIN points,24,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.34679779410362244,0.34679779410362244,0.0,24.0
3,0,self,win,self_win,1,Play to WIN points,25,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,0.0,0.0,0.0,,'left',0.27397871017456055,0.27397871017456055,0.0,25.0
3,0,self,win,self_win,1,Play to WIN points,26,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.48863300681114197,0.48863300681114197,0.0,26.0
3,0,self,win,self_win,1,Play to WIN points,27,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.3389747142791748,0.3389747142791748,0.0,27.0
3,0,self,win,self_win,1,Play to WIN points,28,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.3859373927116394,0.3859373927116394,0.0,28.0
3,0,self,win,self_win,1,Play to WIN points,29,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.26249539852142334,0.26249539852142334,0.0,29.0
3,0,self,win,self_win,1,Play to WIN points,30,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,1.0,1.0,0.0,,'left',0.21249230206012726,0.21249230206012726,0.0,30.0
3,0,self,win,self_win,1,Play to WIN points,31,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.27830609679222107,0.27830609679222107,0.0,31.0
3,0,self,win,self_win,1,Play to WIN points,32,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.48833468556404114,0.48833468556404114,0.0,32.0
3,0,self,win,self_win,1,Play to WIN points,33,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.36020898818969727,0.36020898818969727,0.0,33.0
3,0,self,win,self_win,1,Play to WIN points,34,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.15545469522476196,0.15545469522476196,0.0,34.0
3,0,self,win,self_win,1,Play to WIN points,35,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.3019869923591614,0.3019869923591614,0.0,35.0
3,0,self,win,self_win,1,Play to WIN points,36,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.4394994080066681,0.4394994080066681,0.0,36.0
3,0,self,win,self_win,1,Play to WIN points,37,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.3666346073150635,0.3666346073150635,0.0,37.0
3,0,self,win,self_win,1,Play to WIN points,38,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.514923095703125,0.514923095703125,0.0,38.0
3,0,self,win,self_win,1,Play to WIN points,39,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.38479501008987427,0.38479501008987427,0.0,39.0
3,0,self,win,self_win,1,Play to WIN points,40,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.40125301480293274,0.40125301480293274,0.0,40.0
3,0,self,win,self_win,1,Play to WIN points,41,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.44608089327812195,0.44608089327812195,0.0,41.0
3,0,self,win,self_win,1,Play to WIN points,42,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.28870370984077454,0.28870370984077454,0.0,42.0
3,0,self,win,self_win,1,Play to WIN points,43,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.4465683102607727,0.4465683102607727,0.0,43.0
3,0,self,win,self_win,1,Play to WIN points,44,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.22238710522651672,0.22238710522651672,0.0,44.0
3,0,self,win,self_win,1,Play to WIN points,45,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,0.0,0.0,0.0,,'left',0.12760700285434723,0.12760700285434723,0.0,45.0
3,0,self,win,self_win,1,Play to WIN points,46,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.1991869956254959,0.1991869956254959,0.0,46.0
3,0,self,win,self_win,1,Play to WIN points,47,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.2144145965576172,0.2144145965576172,0.0,47.0
3,0,self,win,self_win,1,Play to WIN points,48,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.2969878017902374,0.2969878017902374,0.0,48.0
3,0,self,win,self_win,1,Play to WIN points,49,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.3357239067554474,0.3357239067554474,0.0,49.0
3,0,self,win,self_win,1,Play to WIN points,50,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.37785661220550537,0.37785661220550537,0.0,50.0
3,0,self,win,self_win,1,Play to WIN points,51,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',1.8637664318084717,1.8637664318084717,0.0,51.0
3,0,self,win,self_win,1,Play to WIN points,52,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.4620024859905243,0.4620024859905243,0.0,52.0
3,0,self,win,self_win,1,Play to WIN points,53,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.47984468936920166,0.47984468936920166,0.0,53.0
3,0,self,win,self_win,1,Play to WIN points,54,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.24309520423412323,0.24309520423412323,0.0,54.0
3,0,self,win,self_win,1,Play to WIN points,55,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.2651720941066742,0.2651720941066742,0.0,55.0
3,0,self,win,self_win,1,Play to WIN points,56,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.7504159212112427,0.7504159212112427,0.0,56.0
3,0,self,win,self_win,1,Play to WIN points,57,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.32492130994796753,0.32492130994796753,0.0,57.0
3,0,self,win,self_win,1,Play to WIN points,58,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',1.9434481859207153,1.9434481859207153,0.0,58.0
3,0,self,win,self_win,1,Play to WIN points,59,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,0.0,0.0,0.0,,'right',1.4807201623916626,1.4807201623916626,0.0,59.0
3,0,self,win,self_win,1,Play to WIN points,60,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.2627193033695221,0.2627193033695221,0.0,60.0
3,0,self,win,self_win,1,Play to WIN points,61,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.023152200505137444,0.023152200505137444,0.0,61.0
3,0,self,win,self_win,1,Play to WIN points,62,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.1325916051864624,0.1325916051864624,0.0,62.0
3,0,self,win,self_win,1,Play to WIN points,63,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',1.5615590810775757,1.5615590810775757,0.0,63.0
3,0,self,win,self_win,1,Play to WIN points,64,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.2446576952934265,0.2446576952934265,0.0,64.0
3,0,self,win,self_win,1,Play to WIN points,65,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.15329569578170776,0.15329569578170776,0.0,65.0
3,0,self,win,self_win,1,Play to WIN points,66,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.8836613297462463,0.8836613297462463,0.0,66.0
3,0,self,win,self_win,1,Play to WIN points,67,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,1.0,1.0,0.0,,'right',0.8222723007202148,0.8222723007202148,0.0,67.0
3,0,self,win,self_win,1,Play to WIN points,68,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right,1.0,0.0,0.0,0.0,'--',,,,,68.0
3,0,self,win,self_win,1,Play to WIN points,69,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.21489359438419342,0.21489359438419342,0.0,69.0
3,0,self,win,self_win,1,Play to WIN points,70,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.08166830241680145,0.08166830241680145,0.0,70.0
3,0,self,win,self_win,1,Play to WIN points,71,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left,1.0,0.0,0.0,0.0,,'right',0.30607178807258606,0.30607178807258606,0.0,71.0

extraInfo
participant,03
date,2024-06-13_02h43.16.772
expName,two-armed-bandit
psychopyVersion,2023.2.3
frameRate,352.3794421928431
expStart,2024-06-13 02h43.34.572238 -0400
